Susceptible Exposed Carrier Infected Hospitalized ICU Recovered Dead "Damping Factor"
462067.5970158415 382.377216711317 183.76929056538836 252.63166564535592 27.297604188522623 18.361414356469492 170.23625501055474 7.058755926926997 0.0
461864.9595541519 454.555703085525 219.16368300928724 296.6008850561475 32.64608233317588 19.326965759234383 213.8895663301425 8.186778520691167 0.0
461624.6464923811 539.8638275315978 260.90497501528426 349.68425554639 38.85128713007418 20.830725671514124 265.15891325677467 9.38874171326103 0.0
461339.6438005361 640.8272121065564 310.2018993747019 413.3352131039651 46.12558633244864 22.91092532908842 325.58660080797364 10.697980655212008 0.0
461001.68679894647 760.3728486415366 368.489002611391 489.3279241964021 54.70396584339643 25.62647911806318 396.97145477006677 12.150744118735306 0.0
460601.0251530425 901.9230733350486 437.4529419654227 579.8075832049774 64.85274515548687 29.057337058022984 481.4229376074858 13.787446877144532 0.0
460126.16527491045 1069.4856007977883 519.0739673050855 687.3432032059081 76.87876241466178 33.3057350321329 581.4227178742102 15.653956705787028 0.0
459563.5735727247 1267.7529921767061 615.674188957818 814.9923891733338 91.13904956949413 38.498412229304336 699.8956277434191 17.802985671311777 0.0
458897.318265572 1502.2212377920998 729.9726021991966 966.3849674096516 108.05167504925674 44.789860040303196 840.2949040887524 20.295706094772044 0.0
458108.712524333 1779.29247842683 865.1533012837212 1145.7998379402186 128.10749736162356 52.366040948363505 1006.6941045197789 23.203433432546483 0.0
457175.8648499189 2106.413121309932 1024.932998929483 1358.2757098525933 151.8835240544434 61.44943911342279 1203.899868054689 26.60970701265929 0.0
456073.16242506687 2492.228976320167 1213.6326119119556 1609.744435062174 180.05814697619016 72.30525247455277 1437.5846214867302 30.61274894735807 0.0
454770.8125521233 2946.6792804300726 1436.2777996789378 1907.1276569335319 213.42858444935766 85.24768076952267 1714.4276433258774 35.32802053543862 0.0
453234.23087627505 3481.1613572614656 1698.668861466838 2258.5093950257688 252.92967294231963 100.64852828530752 2042.2889921765882 40.89153481267445 0.0
451423.40762138803 4108.6770878182515 2007.451124286 2673.3198602864204 299.65518573774744 118.94696766741075 2430.4076733044203 47.46369775774658 0.0
449292.4357277742 4843.828248564634 2370.2457420759642 3162.4278156408454 354.8838542996709 140.65916743839892 2889.6152945161016 55.23336793624164 0.0
446788.839143411 5702.945180176657 2795.6424618872816 3738.400115286362 420.10201339121 166.3917527039174 3432.585427376057 64.42312401356565 0.0
443853.2093988142 6703.939667192729 3293.3003014851297 4415.587940961158 497.03501289679883 196.85441632187133 4074.10758701512 75.29489355907589 0.0
440418.8545698676 7866.1749580858395 3873.8858709089513 5210.327861502896 587.672668233586 232.87574267524923 4831.380844883083 88.15670208880861 0.417646997582107
437278.9595586994 8416.54533589638 4482.410204317153 6134.466694717367 694.2525315980926 275.4185007637313 5723.906095735557 103.37029651831472 0.417646997582107
434644.12090361735 8426.460260194252 4884.680159816194 7123.642177303239 817.8768283213457 325.53432703328883 6765.656023426076 121.35853853430244 0.417646997582107
431769.70011994144 8638.227412905235 5167.356879559125 8093.635063964501 956.2349366422889 384.05663423760495 7957.515265580171 142.6029054157895 0.417646997582107
428693.015042752 8966.497341339547 5413.0008700789995 9017.496354485726 1105.4743506136933 451.3186694081739 9294.906132037137 167.6204575308323 0.417646997582107
425430.220939512 9366.26449755418 5658.08084749947 9896.053376772763 1262.0191137412057 527.1666678226802 10772.590686042671 196.93308930122214 0.417646997582107
421988.4358246802 9812.369182061511 5916.940763614391 10739.867000457898 1423.1525147539376 611.1013806752134 12386.420243319297 231.04230868381063 0.417646997582107
418370.3067838011 10290.165011366586 6193.807223113358 11561.355425486718 1587.057434828177 702.4307274479817 14133.79342792465 270.41318427758387 0.417646997582107
414576.6097011385 10790.50361065506 6488.474786626219 12371.646742212763 1752.6609547493465 800.3926788736348 16013.574110241361 315.4666337493372 0.417646997582107
410607.6128716069 11307.105070575217 6798.965446391852 13179.566353754642 1919.4379279809452 904.239368611516 18025.824224778396 366.5779545467389 0.417646997582107
406463.8057249435 11835.17431681695 7122.698504268954 13991.55863618703 2087.2292026370746 1013.2879153838956 20171.4955704381 424.07934757076816 0.417646997582107
1913.300051051366 88.46730728496249 54.75204615458865 108.48421957477225 25.631609190720773 6.050119048370308 17.20164680995306 0.0 0.0
1857.1858511889147 112.97226816971488 59.54125675921272 114.93636132453072 25.324165066430826 8.17793591164123 35.32055889685836 0.4286017974302395 0.0
1797.4594186913544 134.0484983493264 68.10268083651489 123.27109616297255 25.335881692520367 9.997058214714968 54.697179867375944 0.9751852999540995 0.0
1732.7118787163026 153.79964176989753 78.4813377394076 134.29019659563065 25.699014373424706 11.588588403513532 75.69264047903633 1.6237010375202834 0.0
1662.4396308273456 172.99878663562558 89.78503929555212 148.1111189742532 26.4548737427784 13.027071160504995 98.70771967286063 2.3627588058128106 0.0
1586.6928341175037 191.74082540683003 101.55043756694434 164.56632604053158 27.635900957467936 14.381193431253601 124.13421488664473 3.1852667075574526 0.0
1505.9247919127588 209.75110479914895 113.45847652593703 183.35867842895584 29.260181584237852 15.713161277351695 152.33254070825978 4.088063878083447 0.0
1420.918403136994 226.54687237473226 125.21154784043917 204.11219182823896 31.33032148924986 17.07783208654222 183.61832472601589 5.071505632520867 0.0
1332.7315569864347 241.5401232499217 136.4877533590379 226.38216790345194 33.83345684580407 18.521922797846003 218.25101988332722 6.138998088909376 0.0
1242.6358974250836 254.11844590406832 146.93570676995023 249.653216164186 36.74140441303633 20.083332793969912 256.42250660122045 7.296489043218503 0.0
1152.0385326109458 263.71947035544974 156.1889867772476 273.34136861176944 40.0106826069556 21.790577942388435 298.2454588403232 8.551921369653636 0.2072567517072832
1071.5125092809637 261.57232959498856 163.1729724591244 296.7317536449877 43.5822689507824 23.66230434852849 343.73820580449063 9.914655030867156 0.2072567517072832
1001.7144498573386 251.26991571918572 165.39884878799128 318.3003613468107 47.36789139373414 25.706272067652588 392.73440757982445 11.394852362195795 0.2072567517072832
934.6248199948994 241.37854301871224 164.30419845140628 336.59417378607975 51.234204830410995 27.916119405453717 444.83220358095633 13.002736046814505 0.2072567517072832
871.1617958099048 231.01232035733247 161.10609214908757 351.0382012635862 55.03519230500648 30.269735389356352 499.5159910825383 14.747670757921279 0.2072567517072832
811.8286501655402 219.87347512540182 156.43070288910573 361.51431367017165 58.63847056462181 32.73173329809172 556.2323756954606 16.637277706339646 0.2072567517072832
756.8687436455824 207.96509996638395 150.63846619606124 368.1201395228703 61.93450919127065 35.25751499293312 614.4257683377266 18.67675726190502 0.2072567517072832
706.3460228722184 195.44214894484648 143.97742441812662 371.0606816923113 64.83830184674618 37.79732857063144 673.556630048223 20.868460721629866 0.2072567517072832
660.1966692156775 182.52679470915413 136.65092777155834 370.6010572726608 67.28805238197688 40.2997762535298 733.112033574967 23.211687935209117 0.2072567517072832
618.2662337761695 169.45860989054822 128.8444661499874 367.04441384566445 69.24300607276484 42.714586241320376 792.6130049140429 25.702678224235505 0.2072567517072832
580.3378678948774 156.46607799890168 120.73159344252912 360.72122074069824 70.68090813968202 44.99479087197829 851.6197973679795 28.334742658087144 0.2072567517072832
546.1552747384594 143.74954665795332 112.4746394553657 351.97866945277406 71.59577858791069 47.09824736862786 909.7363289652459 31.098513888396255 0.2072567517072832
515.440224162585 131.47426682608824 104.21938656837872 341.17374117515425 71.99548059501397 48.98875758535192 966.6128731688968 33.982269033264195 0.2072567517072832
487.90659427893445 119.7676110371283 96.09286925720258 328.66344364100644 71.89959092088 50.63671553672706 1021.9478650297323 36.972309413122176 0.2072567517072832
463.2707450442482 108.72032469896916 88.20139743075796 314.79620145563837 71.33725588927923 52.019437101931736 1075.4882716482412 40.053365845667244 0.2072567517072832
441.2586833822034 98.39053798281901 80.62878225083956 299.9051489380671 70.34503874407523 53.12120341107012 1127.0285859466562 43.20901845900241 0.2072567517072832
421.61116624072747 88.80796535631428 73.43800665841833 284.3006981006043 68.96500588073206 53.93304538608598 1176.409003641967 46.42210784988351 0.2072567517072832
404.08662515704253 79.9790952263059 66.67260436899618 268.26578600450375 67.24286133033517 54.45234421105818 1223.5125533723842 49.67512944410734 0.2072567517072832
388.46261116891606 71.89229282594297 60.358531464847864 252.05293971041505 65.2262267284474 54.682285079263444 1268.2615131538075 52.950598983092775 0.2072567517072832
374.5362905633287 64.52211049586354 54.50751641706416 235.88173227389535 62.963211736848024 54.63118890443456 1310.6135684572434 56.231380266055595 0.2072567517072832
362.1239547863033 57.83362771306957 49.118705876872895 219.93945177049142 60.501058932208664 54.311790595445245 1350.5574359305938 59.50097350974842 0.2072567517072832
351.0602938210534 51.785415141728215 44.18240214050239 204.38069360192745 57.88518692109272 53.74046631566243 1388.1087861691126 62.74375500365378 0.2072567517072832
341.1970919874073 46.332599179990794 39.68132182606179 189.33017852373086 55.15828384085392 52.93647124968128 1423.3058776071668 65.94517489984025 0.2072567517072832
332.401999164829 41.42868078136658 35.59361566599627 174.88409607052057 52.359773822684346 51.9211906776516 1456.2057377685524 69.0919051631324 0.2072567517072832
324.5570425495577 37.02738810648076 31.893781407842976 161.11373382893333 49.52534584056942 50.71743985801251 1486.880319408258 72.1719481150787 0.2072567517072832
259310.7017428034 209.6250040645215 105.80309026898908 57.17532404033511 36.86230498253011 26.497116480814835 1.0623227455769368 0.0 0.0
259215.74151652143 235.3640300801897 121.33522071688776 95.58737808325749 33.366548993402624 26.918114946600838 17.809152157993633 1.6049438863995193 0.0
259100.23157217042 271.8783198658043 138.9065412494895 134.73066562596742 31.880760017672415 26.998142588418215 39.87749106118996 3.223412807140765 0.0
258961.87466509113 318.28110574260404 160.27709381174026 175.75694410069138 32.10783336370608 26.998875245539413 67.58721065961717 4.8431773711188635 0.0
258797.13977591947 374.9749796333759 186.51176240651785 220.19542923964218 33.851704022829736 27.117631958410453 101.46995521005218 6.465666995844803 0.0
258601.48265987463 443.122525087337 218.48326119941285 269.7242102749801 37.00874378789845 27.507498693945106 142.29527331049974 8.102733157441742 0.0
258369.36798721898 524.4263848166681 257.1000037574594 326.1213623012039 41.55612795351447 28.29344306533699 191.08709841651117 9.774497856505214 0.0
258094.18947756753 621.0547267203802 303.41495421933644 391.2899788584763 47.54198689463374 29.58495076853953 249.14277078524788 11.508059572026852 0.0
257768.12965099816 735.6372127010912 358.6861316930282 467.3123694752084 55.07885848971691 31.485961137357556 318.0598420691764 13.336878822418825 0.0
257381.97950510817 871.2980689842491 424.41716041781046 556.5165043233069 64.34034724248646 34.102892824062955 399.7717417257048 15.30068476033437 0.0
256924.92053575907 1031.709588963786 502.3954768072639 661.5480831348704 75.5610718892954 37.55137289480122 496.594932585784 17.44584335130857 0.9902592771376129
256661.40508846095 967.5694498441005 573.4434184863203 783.3461544997691 89.0245367795166 41.96191336178629 611.1502648768225 19.826079076861763 0.9902592771376129
256655.70163031426 712.7999003927605 562.386985669671 898.4210300734658 104.61743253880243 47.46561846546117 743.8311041112256 22.503203820503035 0.9902592771376129
256649.98825399444 526.3977814979771 501.69622184440715 978.3504111787892 121.12973677669811 54.09692674851759 890.5229392316147 25.544634113684257 0.9902592771376129
256644.5908352713 389.7471137831387 424.47037669061933 1015.8464521995774 136.9361661467498 61.711044575768554 1045.4103184909443 29.01459822803891 0.9902592771376129
256639.65443596864 289.3733980259642 347.43028283907347 1014.7667777167408 150.66145566448 70.00523216699645 1202.871702942129 32.96362006211851 0.9902592771376129
256635.23334034314 215.49536136183895 278.160838276297 983.187519863835 161.40022786166693 78.58566345422437 1358.2429906862837 37.420963538820075 0.9902592771376129
256631.32970313862 161.00097152625773 219.3291878451459 929.9020386314693 168.7170517293466 87.03587162605595 1508.020808270795 42.391272618451474 0.9902592771376129
256627.91722337523 120.71098994272377 171.09880606598162 862.818658118907 172.55797764486928 94.96965223771687 1649.7987027945264 47.85489520614175 0.9902592771376129
256624.9554855913 90.84808631663152 132.47945378992668 788.3735320146906 173.13983752565403 102.06467904918115 1782.095029527919 53.77080157078145 0.9902592771376129
256622.39849811426 68.65337544744804 102.05702688448307 711.455771279299 170.84782719166148 108.07895511959732 1904.154465472523 60.08098587679846 0.9902592771376129
256620.19963790322 52.108829651541036 78.36769546722716 635.5664165482731 166.15279687876375 112.85423520696153 2015.7618488306423 66.71544489945727 0.9902592771376129
256618.31438353707 39.73619153506747 60.07284483533321 563.0609070093977 159.55048344121528 116.31066127666223 2117.0843587403997 73.59707501092348 0.9902592771376129
256616.70170219924 30.450980585850942 46.02579233481553 495.4004799441466 151.52025878838924 118.43629136911483 2208.54532568565 80.6460744788527 0.9902592771376129
256615.32462784665 23.456198189678503 35.28226944282996 433.3790099128269 142.49959837200936 119.27420494806711 2290.7273469327492 87.78364974125684 0.9902592771376129
256614.1503696489 18.165208546702814 27.08514144990827 377.310272063069 132.87062725748095 118.90921782057016 2364.301163874432 94.93490472499926 0.9902592771376129
256613.15015375917 14.145374451187509 20.83818914181311 327.17741667519135 122.95496360987428 117.45533959355203 2429.974500230372 102.03096792488314 0.9902592771376129
256612.29892826726 11.07695811705589 16.07801265430464 282.7468185644154 113.01424757747628 115.04471463539466 2488.456819548861 109.01040602128485 0.9902592771376129
256611.57500829178 8.723177760488376 12.447954345760524 243.65211119613647 103.25415109812485 111.81840573283142 2540.4360766453938 115.820020315546 0.9902592771376129
256610.95970407358 6.908217682597302 9.675345828673318 209.45510039520997 93.83032091375378 107.91897790802072 2586.564082929027 122.41515565516794 0.9902592771376129
256610.43696131068 5.501201052882021 7.552840385526729 179.68799923045484 84.8551433215666 103.4848992305921 2627.448250138302 128.75961071603723 0.9902592771376129
256609.99302461097 4.404410701051549 5.9233055433508435 153.88210245324834 76.40464029774493 98.64647939641276 2663.647678067359 134.82526431585626 0.9902592771376129
256609.61613166376 3.5446432828978423 4.667929656746047 131.58627391909747 68.52503375296834 93.52315272163668 2695.672241986659 140.59149840226186 0.9902592771376129
256609.2962408868 2.8668773558306695 3.6970166713875066 112.3780562188285 61.238693501219736 88.22187790010076 2723.983650386703 146.04449246516376 0.9902592771376129
256609.02478986458 2.329586683576267 2.9428566682401827 95.86970520539676 54.54940839593377 82.83638658949789 2748.9977240187714 151.17644796002645 0.9902592771376129
117040.69140678612 55.11073193340535 96.47710835051083 51.39504902971776 30.34624970899123 9.421219074539044 19.97434480934955 0.0 0.0
116966.15362227664 104.26062732250969 80.82221190221469 79.37217163413011 27.594413453648226 11.476459777604587 33.1064490459539 0.6301542798981433 0.0
116890.13823370136 141.6898152361125 81.4709975866711 100.25151273331012 26.174068506917113 13.014409042676089 49.310176516450696 1.3668963691001532 0.0
116805.61824326449 176.49853350759125 90.71489020413759 120.0938293132144 25.726332267359723 14.236421293592363 68.34226064989144 2.1855991923468405 0.0
116707.96415182578 213.3348988351412 105.34465608318804 141.8630086453479 26.1087455425423 15.28898688613439 90.43976496151778 3.071896912968032 0.0
116593.37589090833 254.9104382766782 124.2240802850879 167.21056383516833 27.28311888107942 16.28884659960746 116.1039366126498 4.019234294053534 0.0
116458.12804758543 303.156414869181 147.1998837144781 197.28610695562142 29.266988014086273 17.33590245772007 146.01525762937206 5.027508466754652 0.0
116298.17757173987 359.7650112272245 174.61786766499938 233.1101801808886 32.11364593110185 18.520635966020222 181.00889808468241 6.102298897865512 0.5230258590005614
116160.41664396394 379.3297908349864 203.16700198154552 275.36312845825626 35.90232606014909 19.92900335355316 222.0537565975476 7.254458442705376 0.5230258590005614
116058.18156764362 365.55108654704344 218.90309339583115 320.19923414971817 40.65299495913465 21.6425739780206 269.7856615195467 8.499897499745977 0.5230258590005614
115947.31818167171 362.8205258080859 226.88748831436843 362.5629242208492 46.18951236693297 23.72246450859866 324.05609388733257 9.858918914775439 0.5230258590005614
115829.80945562864 366.4996504207003 232.11263731956961 400.813494444187 52.248815309639674 26.194244279930622 384.38335885984935 11.354453430151736 0.5230258590005614
115706.63060414823 374.0466503309305 236.8420492365629 435.0034896095763 58.58944016786293 29.050084183586566 450.2438670715505 13.009924944377328 0.5230258590005614
115578.22468870397 384.0512864528605 242.01951490812337 465.8053892380341 65.02690312362405 32.258428705215174 521.1823763376128 14.847522223266491 0.5230258590005614
115444.75634141016 395.7169616914675 247.9719830478377 494.0297101697836 71.43629726533341 35.77421354370262 596.8435143802428 16.887088184155154 0.5230258590005614
115306.24361173048 408.58469864449324 254.75424545023859 520.4280001815583 77.74286609916597 39.54713735051152 676.9699804965866 19.14556973963079 0.5230258590005614
115162.6266557454 422.3845026980069 262.31382775976647 545.6281554839998 83.9098130114335 43.52748322457975 761.3887817743146 21.636889995180187 0.5230258590005614
115013.8035267351 436.95449997431353 270.56626931392464 570.128009719178 89.92702655720456 47.66977068532452 849.994903790494 24.372102917161527 0.5230258590005614
114859.64928422768 452.19558630371534 279.428228613233 594.3098808907803 95.80210410001573 51.93470465302063 942.7366096600801 27.359711244165467 0.5230258590005614
114700.02565706402 468.04668032272235 288.8280692134836 618.4633592966047 101.55342166954954 56.28996250937384 1039.6028892561487 30.606070360773664 0.5230258590005614
114534.7867366316 484.46951631488747 298.70947410891733 642.8049972879375 107.20537828030722 60.71018423422145 1140.6140179110287 34.11580492377183 0.5230258590005614
114363.7819187632 501.44000564736325 309.0300260670403 667.4963220248804 112.7850030425977 65.17652181353118 1245.8140989370575 37.89221339700964 0.5230258590005614
114186.85747896077 518.9432702093504 319.7583965667995 692.6580595842196 118.31981303214101 69.67586262731943 1355.265580615624 41.9376480964431 0.5230258590005614
114003.85778820582 536.970038203922 330.87219574845244 718.3805939553703 123.83641863720686 74.20006913159558 1469.045184452477 46.25382135783366 0.5230258590005614
113814.62601688105 555.5145196664255 342.3554737862744 744.732466184876 129.35964668300568 78.7451644142181 1587.240743398215 50.84207867860757 0.5230258590005614
113619.00484288258 574.572826088608 354.19765729293624 771.7650242085782 134.91239776952747 83.310396878215 1709.9493211532895 55.70364341893242 0.5230258590005614
113416.8371074784 594.1416059541839 366.3924567194192 799.5167347882071 140.5153738082609 87.89763994163202 1837.2754175374953 60.839773465067054 0.5230258590005614
113207.96442602646 614.2208393920046 378.93066087636527 828.0222105169856 146.1865199366606 92.51092060750975 1969.3286437512015 66.25188858548216 0.5230258590005614
112992.23117547433 634.8066841933964 391.81110124336436 857.3028415098507 151.94227072006208 97.15553179001415 2106.224794342165 71.94171041947222 0.5230258590005614
112769.48232235818 655.8960561741505 405.0312909800933 887.3768936727397 157.79685507588243 101.83786089546753 2248.0835232509594 77.91130728519235 0.5230258590005614
112539.56435796268 677.4854821409413 418.5885288783686 918.2590029043437 163.7626328035295 106.56497246908967 2395.0279818950676 84.16315063865149 0.5230258590005614
112302.32501587248 699.5723742812804 432.4770853387737 949.963121744874 169.85011500677203 111.34432579259767 2547.183921961291 90.70014969458185 0.5230258590005614
112057.61661865977 722.1493628991337 446.6969807614804 982.49483373324 176.0687403350298 116.18344995743625 2704.6804580337684 97.52566531280456 0.5230258590005614
111805.29425311758 745.2087057550148 461.24619872961256 1015.8585646617695 182.426495071431 121.08985787940568 2867.6485245918166 104.6435098860297 0.5230258590005614
111545.21509006759 768.7445946936821 476.1165895458464 1050.0611880434042 188.92983107509704 126.07092491022831 3036.2199493256157 112.05794203121278 0.5230258590005614
403410.40014208126 33.19656831863477 63.80840319282898 15.892826378790472 49.525320568962236 12.089839659171624 5.161726110832685 0.0 0.0
403365.5640788745 62.741092560150186 52.230885727420194 37.02560359802936 42.06177665920773 15.721619882218052 13.888096188373288 0.8416728206673343 0.0
403320.0886939594 85.03053703770904 51.23717171721745 52.483119770435316 36.52093682281786 18.10806120715352 24.74452848668813 1.861777309074108 0.0
403269.6163100546 105.70418233300576 55.87172994558481 66.38382973633313 32.45343350448515 19.614258687214058 37.43398818709088 2.997093862161877 0.0
403211.29096517887 127.62898546901538 64.0323265273534 80.80995141257658 29.59369454749238 20.51506679814543 52.00041535823796 4.2034210187842795 0.0
403142.77417615155 152.47264991680504 74.94069829040616 96.95303794808132 27.77847931390354 21.02340000466346 68.68130339058479 5.4510812944392875 0.0
403061.7683228652 181.42756322109977 88.4534919709499 115.64175889613475 26.908036930946466 21.30803574535041 87.84584070488685 6.721775975831312 0.0
402965.76485095895 215.55145387966084 104.75547120889996 137.59030043215353 26.927235170088597 21.50579342724593 109.97339835960439 8.00632287372632 0.0
402851.88797492126 255.9364989665574 124.22722861276023 163.52132614727284 27.816310482483683 21.730487749729885 135.65197921965606 9.303020210651136 0.0
402716.7745700872 303.8028088786735 147.39365186907222 194.2333361961401 29.586508353018985 22.079901793697903 165.58756712492607 10.61648200760806 0.0
402556.4609841228 360.5613284112485 174.9099580198396 230.64527282553524 32.27842068886142 22.641468716496554 200.62053920488594 11.956854320752154 0.0
402366.2645807544 427.8647678298362 207.56737823978528 273.8320489334952 35.96204608453138 23.497091356444262 241.74757537040475 13.339337741405052 0.0
402140.6475115919 507.659524168419 246.3085227084463 325.06052228296863 40.73812728922721 24.727392363008796 290.14923109417595 14.78399481218526 0.0
401873.0662803644 602.2377768680906 292.25093375374854 385.8255416843535 46.74054233053339 26.415580992849616 347.2223953148251 16.315775001516794 0.0
401555.78910769435 714.300589553517 346.7150928463092 457.8941681564795 54.13979920806004 28.65116566956092 414.62010392366784 17.964799258377262 0.0
401179.69084851036 847.0255721545153 411.2589469254079 543.35360475441 63.14757762343079 31.533603003171283 494.2978346270785 19.766838711955366 0.0
400734.0201266221 1004.1421685886137 487.7172866808529 644.665690210272 74.02231688895962 35.17598480007782 588.567247704916 21.764004814502734 0.0
400206.10650239873 1190.0287204507001 578.2458611154034 764.7392552342652 87.07630586695785 39.709175275583846 700.1632608541898 24.00574511454376 0.0
399581.07202544186 1409.7965334172777 685.3759063037883 906.9945502678921 102.6838784342027 45.285880007895685 832.316097738945 26.549954698457128 0.0
398841.4706601192 1669.400353127179 812.0707385821925 1075.4518915747637 121.29122619279234 52.08547507721725 988.8400295051352 29.464452131855943 0.0
397966.84989182366 1975.7785465520396 961.7799594609671 1274.8496600926717 143.42778959619616 60.31977146418133 1174.240357126846 32.8288501937394 0.0
396933.3838663178 2336.925290799428 1138.529848068305 1510.7154448737729 169.72012578380924 70.23833696730397 1393.8254378918873 36.7364756079847 0.0
395713.3631981097 2762.0341377380337 1346.9839891136291 1789.5077041862849 200.90674379000052 82.1357770954243 1653.8463362960413 41.29693998112181 0.0
394274.6253112336 3261.658335804845 1592.4888477304246 2118.790841899762 237.85435301506092 96.36022063243355 1961.657692363947 46.63922363022739 0.0
392580.16918958613 3847.695968463778 1881.2142530130225 2507.288004308703 281.5803661650859 113.3208492574975 2325.891359852808 52.91483566327275 0.7022719917179728
391312.7597184992 3869.894825234449 2164.4667662519796 2959.6158752656474 333.2328357847843 133.49846571046714 2756.3043183073955 60.3020212566295 0.7022719917179728
390653.38836404 3398.552743415464 2245.060281854709 3416.537762319156 392.93560260517467 157.4042185572459 3257.1864714096537 69.00938210876537 0.7022719917179728
389962.87203541055 3079.864276958749 2199.9665876242398 3803.6874596870643 457.9182928474807 185.32150563264491 3821.173582405859 79.27108574363318 0.7022719917179728
389263.2709900752 2854.151522869374 2105.927501794521 4098.0710847818245 524.1845006347074 217.0772624385525 4436.066943237295 91.32502047872308 0.7022719917179728
388566.71434780076 2686.2068238350407 1999.4361243361911 4302.821739755549 588.1421037669212 252.07253895534416 5089.295816201022 105.38533165940002 0.7022719917179728
387879.79127143184 2554.9570542109473 1896.5213492237256 4430.934828822004 647.145994810813 289.4274113383794 5769.675921283613 121.6209951888614 0.7022719917179728
387206.02255958674 2447.5799732708083 1803.12190717539 4497.611800987992 699.5336951402029 328.13468639486285 6467.926539536184 140.14366421804712 0.7022719917179728
386547.2246748853 2356.1362271825506 1720.4535048253056 4516.97056619553 744.466992032777 367.183061792421 7176.635879027065 161.00392036925064 0.7022719917179728
385904.26390198566 2275.6211133349275 1647.7203823286982 4500.894552780101 781.7252974843973 405.6413152732882 7890.014522082461 184.1937410407302 0.7022719917179728
385277.47490117326 2202.8228696006677 1583.4391227573703 4458.865308146636 811.5136730130383 442.7073242104788 8603.598690227109 209.65293718167578 0.7022719917179728
254505.90485340607 114.03966660645106 17.609307416098922 21.307323470630394 24.196308399792127 2.923729972619842 28.986337457396456 0.0 0.0
254480.40799436014 105.67929437963102 37.87072483892047 30.044977504440233 20.97790849608431 5.133939439825593 34.607317617901074 0.2453700921277194 0.0
254441.45585871153 111.03347160838 50.42204466820579 43.926861586295466 18.738345305474603 6.725108393813001 42.06212471198376 0.6037117434251548 0.0
254391.25585806626 124.59159434766646 60.74788700756157 60.24034930083766 17.437995588486196 7.8944857998538955 51.75538489558676 1.0439717228231558 0.0
254329.857022538 144.14332389989508 71.38784355135006 78.27949875203709 16.987868489188006 8.803872782627453 63.96222470999321 1.5458720059825104 0.0
254256.15106305803 169.05145289439008 83.60825304861511 98.20042504057966 17.306834317862293 9.582693415142682 78.96896281645209 2.09784213803017 0.0
254168.2946716956 199.47545466448662 98.15676528084992 120.53496040810779 18.341295017400924 10.33474029384363 97.13436747390209 2.695271894902377 0.0
254063.8634508948 236.0294399148536 115.60441164297855 145.99692793632005 20.069969859520103 11.145256551241246 118.9188817734568 3.339188155897603 0.0
253939.87748382875 279.6401042544543 136.5036394473299 175.41740588122067 22.50354611228777 12.08723722203734 144.902773798314 4.035336184685964 0.0
253792.76102624068 331.4986044405407 161.46525933249757 209.7367078245253 25.683219717271314 13.226740217685574 175.8023607136884 4.793608242172453 0.0
253618.26370112857 393.0578491962704 191.20145584682507 250.02121293024248 29.67974320810586 14.627315364370565 212.48848424792442 5.627764806753142 0.0
253411.35427047816 466.0541884745712 226.55510181019508 297.49231902075036 34.593475889101484 16.3537762312326 256.00899556739535 6.555399257642426 0.0
253166.09038624435 552.543302423893 268.525960314859 353.5619721000443 40.55565074889589 18.47553488032664 307.6166025991416 7.598117417560524 0.0
252875.4675591799 654.9458702027566 318.2966235970088 419.8730366707908 47.73074741723304 21.069672855183516 368.80211712744057 8.781899678709841 0.0
252531.2372219865 776.1039080173223 377.26214517038534 498.3466721597563 56.320167387110644 24.224007710267262 441.3357350650505 10.137669232639336 0.0
252123.7123178362 919.3388983103399 447.0626795531278 591.2309046287154 66.5669050906072 28.04010146825139 527.3137186959905 11.702001145777054 0.0
251641.5330671152 1088.5224534982115 529.6196507173648 701.160636967177 78.76149608264416 32.63660474994376 629.2155546189318 13.518062979575037 0.0
251071.40473220154 1288.1523300165702 627.1759220067756 831.2246839249127 93.24924389868148 38.1529153231469 749.9709354895131 15.636763867910835 0.0
250397.83535966417 1523.416928531442 742.3428447680318 985.0286513925832 110.43863616362832 44.75299117734388 893.0340563377264 18.118058694151287 0.0
249602.80894527526 1800.284691675099 878.1395361386357 1166.7867268383598 130.81086080290848 52.63010773178144 1062.4740411708754 21.03261709607121 0.0
248665.46928174098 2125.5667907234915 1038.0449266298772 1381.4025756865078 154.93130107760376 62.01188672924999 1263.0770408863718 24.463723254931743 0.0
247561.8204029043 2506.954112619499 1226.0498401045577 1634.5465050868552 183.46215474687642 73.16585500777595 1500.459221313153 28.509434946023603 0.0
246264.34958693173 2953.0967834279836 1446.6609559459855 1932.794908876067 217.17459794659376 86.40659787466394 1781.1987780273644 33.285317698601865 0.0
244741.84595833055 3473.508753392962 1704.9866707099384 2283.6498484217063 256.96672791568767 102.1020710672351 2112.980215637599 38.9272812533198 0.0
242959.11340077833 4078.5742139514723 2006.6776008208922 2695.6976534936794 303.8755752743622 120.682624032455 2504.7512542834534 45.59520409439081 0.0
240876.9423808802 4779.336269257227 2357.9392084341207 3178.6328128335263 359.0951945843602 142.64920637087036 2966.895602059759 53.47685230893605 0.0
238452.22629390014 5587.2173328833305 2765.4490368169877 3743.300000042155 423.99072892202514 168.5828601926083 3511.40888932297 62.792384648797196 0.0
